,id,date,speed,date_year,date_month,date_day,date_weekday,date_hour,date_quarter,date_weekofyear,date_dayofyear,a/pm,hour_section,work_hour,holiday
288,288,2017-01-13 00:00:00,47.77257703,2017,1,13,4,0,1,2,13,0,4,4,0
289,289,2017-01-13 01:00:00,52.13340952,2017,1,13,4,1,1,2,13,0,1,1,0
290,290,2017-01-13 02:00:00,48.62430616,2017,1,13,4,2,1,2,13,0,1,1,0
291,291,2017-01-13 03:00:00,46.85181499,2017,1,13,4,3,1,2,13,0,1,1,0
292,292,2017-01-13 04:00:00,45.39682173,2017,1,13,4,4,1,2,13,0,1,1,0
293,293,2017-01-13 05:00:00,47.55063571,2017,1,13,4,5,1,2,13,0,1,1,0
294,294,2017-01-13 06:00:00,41.56869574,2017,1,13,4,6,1,2,13,0,1,1,0
295,295,2017-01-13 07:00:00,25.606963600000004,2017,1,13,4,7,1,2,13,0,2,2,0
296,296,2017-01-13 08:00:00,11.34533897,2017,1,13,4,8,1,2,13,0,2,2,0
297,297,2017-01-13 09:00:00,19.30149308,2017,1,13,4,9,1,2,13,0,2,2,0
298,298,2017-01-13 10:00:00,22.69236867,2017,1,13,4,10,1,2,13,0,2,2,0
299,299,2017-01-13 11:00:00,22.88090452,2017,1,13,4,11,1,2,13,0,2,2,0
300,300,2017-01-13 12:00:00,15.03925555,2017,1,13,4,12,1,2,13,1,2,2,0
301,301,2017-01-13 13:00:00,17.9583607,2017,1,13,4,13,1,2,13,1,3,3,0
302,302,2017-01-13 14:00:00,13.3804424,2017,1,13,4,14,1,2,13,1,3,3,0
303,303,2017-01-13 15:00:00,16.75703165,2017,1,13,4,15,1,2,13,1,3,3,0
304,304,2017-01-13 16:00:00,12.13233131,2017,1,13,4,16,1,2,13,1,3,3,0
305,305,2017-01-13 17:00:00,6.101640291,2017,1,13,4,17,1,2,13,1,3,3,0
306,306,2017-01-13 18:00:00,9.643345186,2017,1,13,4,18,1,2,13,1,3,3,0
307,307,2017-01-13 19:00:00,19.19325417,2017,1,13,4,19,1,2,13,1,4,4,0
308,308,2017-01-13 20:00:00,37.14360634,2017,1,13,4,20,1,2,13,1,4,4,0
309,309,2017-01-13 21:00:00,44.08961013,2017,1,13,4,21,1,2,13,1,4,4,0
310,310,2017-01-13 22:00:00,31.52926755,2017,1,13,4,22,1,2,13,1,4,4,0
311,311,2017-01-13 23:00:00,24.29534546,2017,1,13,4,23,1,2,13,1,4,4,0
312,312,2017-01-14 00:00:00,46.90567994,2017,1,14,5,0,1,2,14,0,4,4,0
313,313,2017-01-14 01:00:00,48.53220815,2017,1,14,5,1,1,2,14,0,1,1,0
314,314,2017-01-14 02:00:00,47.50157656,2017,1,14,5,2,1,2,14,0,1,1,0
315,315,2017-01-14 03:00:00,49.41488506,2017,1,14,5,3,1,2,14,0,1,1,0
316,316,2017-01-14 04:00:00,50.25685268,2017,1,14,5,4,1,2,14,0,1,1,0
317,317,2017-01-14 05:00:00,45.86340059,2017,1,14,5,5,1,2,14,0,1,1,0
318,318,2017-01-14 06:00:00,43.37214678,2017,1,14,5,6,1,2,14,0,1,1,0
319,319,2017-01-14 07:00:00,41.84998581,2017,1,14,5,7,1,2,14,0,2,2,0
320,320,2017-01-14 08:00:00,26.65595372,2017,1,14,5,8,1,2,14,0,2,2,0
321,321,2017-01-14 09:00:00,18.47723566,2017,1,14,5,9,1,2,14,0,2,2,0
322,322,2017-01-14 10:00:00,20.24316911,2017,1,14,5,10,1,2,14,0,2,2,0
323,323,2017-01-14 11:00:00,15.87806385,2017,1,14,5,11,1,2,14,0,2,2,0
324,324,2017-01-14 12:00:00,17.10833624,2017,1,14,5,12,1,2,14,1,2,2,0
325,325,2017-01-14 13:00:00,14.51595561,2017,1,14,5,13,1,2,14,1,3,3,0
326,326,2017-01-14 14:00:00,14.0846706,2017,1,14,5,14,1,2,14,1,3,3,0
327,327,2017-01-14 15:00:00,14.04650257,2017,1,14,5,15,1,2,14,1,3,3,0
328,328,2017-01-14 16:00:00,13.16144453,2017,1,14,5,16,1,2,14,1,3,3,0
329,329,2017-01-14 17:00:00,15.69156891,2017,1,14,5,17,1,2,14,1,3,3,0
330,330,2017-01-14 18:00:00,11.41326331,2017,1,14,5,18,1,2,14,1,3,3,0
331,331,2017-01-14 19:00:00,29.15225343,2017,1,14,5,19,1,2,14,1,4,4,0
332,332,2017-01-14 20:00:00,39.21356016,2017,1,14,5,20,1,2,14,1,4,4,0
333,333,2017-01-14 21:00:00,39.72189565,2017,1,14,5,21,1,2,14,1,4,4,0
334,334,2017-01-14 22:00:00,29.00408589,2017,1,14,5,22,1,2,14,1,4,4,0
335,335,2017-01-14 23:00:00,20.30243027,2017,1,14,5,23,1,2,14,1,4,4,0
336,336,2017-01-15 00:00:00,43.18123431,2017,1,15,6,0,1,2,15,0,4,4,1
337,337,2017-01-15 01:00:00,49.19540841,2017,1,15,6,1,1,2,15,0,1,1,1
338,338,2017-01-15 02:00:00,45.63729461,2017,1,15,6,2,1,2,15,0,1,1,1
339,339,2017-01-15 03:00:00,47.13723996,2017,1,15,6,3,1,2,15,0,1,1,1
340,340,2017-01-15 04:00:00,47.64430302,2017,1,15,6,4,1,2,15,0,1,1,1
341,341,2017-01-15 05:00:00,44.05868139,2017,1,15,6,5,1,2,15,0,1,1,1
342,342,2017-01-15 06:00:00,45.66760775,2017,1,15,6,6,1,2,15,0,1,1,1
343,343,2017-01-15 07:00:00,39.82115019,2017,1,15,6,7,1,2,15,0,2,2,1
344,344,2017-01-15 08:00:00,39.88313658,2017,1,15,6,8,1,2,15,0,2,2,1
345,345,2017-01-15 09:00:00,37.01930179,2017,1,15,6,9,1,2,15,0,2,2,1
346,346,2017-01-15 10:00:00,42.05568367,2017,1,15,6,10,1,2,15,0,2,2,1
347,347,2017-01-15 11:00:00,39.93798733,2017,1,15,6,11,1,2,15,0,2,2,1
348,348,2017-01-15 12:00:00,42.61913394,2017,1,15,6,12,1,2,15,1,2,2,1
349,349,2017-01-15 13:00:00,41.09842129,2017,1,15,6,13,1,2,15,1,3,3,1
350,350,2017-01-15 14:00:00,42.86226246,2017,1,15,6,14,1,2,15,1,3,3,1
351,351,2017-01-15 15:00:00,38.24543052,2017,1,15,6,15,1,2,15,1,3,3,1
352,352,2017-01-15 16:00:00,31.56907602,2017,1,15,6,16,1,2,15,1,3,3,1
353,353,2017-01-15 17:00:00,41.83716732,2017,1,15,6,17,1,2,15,1,3,3,1
354,354,2017-01-15 18:00:00,31.97247988,2017,1,15,6,18,1,2,15,1,3,3,1
355,355,2017-01-15 19:00:00,45.24276678,2017,1,15,6,19,1,2,15,1,4,4,1
356,356,2017-01-15 20:00:00,43.76981497,2017,1,15,6,20,1,2,15,1,4,4,1
357,357,2017-01-15 21:00:00,36.53184286,2017,1,15,6,21,1,2,15,1,4,4,1
358,358,2017-01-15 22:00:00,34.34011137,2017,1,15,6,22,1,2,15,1,4,4,1
359,359,2017-01-15 23:00:00,45.14997057,2017,1,15,6,23,1,2,15,1,4,4,1
360,360,2017-01-16 00:00:00,46.53770081,2017,1,16,0,0,1,3,16,0,4,4,0
361,361,2017-01-16 01:00:00,49.28972754,2017,1,16,0,1,1,3,16,0,1,1,0
362,362,2017-01-16 02:00:00,45.57499041,2017,1,16,0,2,1,3,16,0,1,1,0
363,363,2017-01-16 03:00:00,47.95121076,2017,1,16,0,3,1,3,16,0,1,1,0
364,364,2017-01-16 04:00:00,45.75230554,2017,1,16,0,4,1,3,16,0,1,1,0
365,365,2017-01-16 05:00:00,45.80800870000001,2017,1,16,0,5,1,3,16,0,1,1,0
366,366,2017-01-16 06:00:00,43.07830809,2017,1,16,0,6,1,3,16,0,1,1,0
367,367,2017-01-16 07:00:00,24.92097232,2017,1,16,0,7,1,3,16,0,2,2,0
368,368,2017-01-16 08:00:00,10.81345725,2017,1,16,0,8,1,3,16,0,2,2,0
369,369,2017-01-16 09:00:00,13.535974,2017,1,16,0,9,1,3,16,0,2,2,0
370,370,2017-01-16 10:00:00,15.61301969,2017,1,16,0,10,1,3,16,0,2,2,0
371,371,2017-01-16 11:00:00,24.13540118,2017,1,16,0,11,1,3,16,0,2,2,0
372,372,2017-01-16 12:00:00,21.92170174,2017,1,16,0,12,1,3,16,1,2,2,0
373,373,2017-01-16 13:00:00,27.11623167,2017,1,16,0,13,1,3,16,1,3,3,0
374,374,2017-01-16 14:00:00,19.18424493,2017,1,16,0,14,1,3,16,1,3,3,0
375,375,2017-01-16 15:00:00,19.67490396,2017,1,16,0,15,1,3,16,1,3,3,0
376,376,2017-01-16 16:00:00,23.53270344,2017,1,16,0,16,1,3,16,1,3,3,0
377,377,2017-01-16 17:00:00,18.79525445,2017,1,16,0,17,1,3,16,1,3,3,0
378,378,2017-01-16 18:00:00,9.515760356,2017,1,16,0,18,1,3,16,1,3,3,0
379,379,2017-01-16 19:00:00,16.17109041,2017,1,16,0,19,1,3,16,1,4,4,0
380,380,2017-01-16 20:00:00,38.88529737,2017,1,16,0,20,1,3,16,1,4,4,0
381,381,2017-01-16 21:00:00,47.06565148,2017,1,16,0,21,1,3,16,1,4,4,0
382,382,2017-01-17 02:00:00,47.68206799,2017,1,17,1,2,1,3,17,0,1,1,0
383,383,2017-01-17 03:00:00,47.42633755,2017,1,17,1,3,1,3,17,0,1,1,0
384,384,2017-01-17 04:00:00,47.38607771,2017,1,17,1,4,1,3,17,0,1,1,0
385,385,2017-01-17 05:00:00,46.65533394,2017,1,17,1,5,1,3,17,0,1,1,0
386,386,2017-01-17 06:00:00,44.00032927,2017,1,17,1,6,1,3,17,0,1,1,0
387,387,2017-01-17 07:00:00,27.76034909,2017,1,17,1,7,1,3,17,0,2,2,0
388,388,2017-01-17 08:00:00,13.52074191,2017,1,17,1,8,1,3,17,0,2,2,0
389,389,2017-01-17 09:00:00,17.37344768,2017,1,17,1,9,1,3,17,0,2,2,0
390,390,2017-01-17 10:00:00,22.42726536,2017,1,17,1,10,1,3,17,0,2,2,0
391,391,2017-01-17 11:00:00,18.71122479,2017,1,17,1,11,1,3,17,0,2,2,0
392,392,2017-01-17 12:00:00,18.70123847,2017,1,17,1,12,1,3,17,1,2,2,0
393,393,2017-01-17 13:00:00,20.34790401,2017,1,17,1,13,1,3,17,1,3,3,0
394,394,2017-01-17 14:00:00,20.50319323,2017,1,17,1,14,1,3,17,1,3,3,0
395,395,2017-01-17 15:00:00,20.70269812,2017,1,17,1,15,1,3,17,1,3,3,0
396,396,2017-01-17 16:00:00,18.73631302,2017,1,17,1,16,1,3,17,1,3,3,0
397,397,2017-01-17 17:00:00,11.30486958,2017,1,17,1,17,1,3,17,1,3,3,0
398,398,2017-01-17 18:00:00,8.404659052000001,2017,1,17,1,18,1,3,17,1,3,3,0
399,399,2017-01-17 19:00:00,23.68860846,2017,1,17,1,19,1,3,17,1,4,4,0
400,400,2017-01-17 20:00:00,37.91832407,2017,1,17,1,20,1,3,17,1,4,4,0
401,401,2017-01-17 21:00:00,45.10128623,2017,1,17,1,21,1,3,17,1,4,4,0
402,402,2017-01-17 22:00:00,42.4202061,2017,1,17,1,22,1,3,17,1,4,4,0
403,403,2017-01-17 23:00:00,43.94357933,2017,1,17,1,23,1,3,17,1,4,4,0
404,404,2017-01-18 00:00:00,48.04726084,2017,1,18,2,0,1,3,18,0,4,4,0
405,405,2017-01-18 01:00:00,52.40733803,2017,1,18,2,1,1,3,18,0,1,1,0
406,406,2017-01-18 02:00:00,45.75224947,2017,1,18,2,2,1,3,18,0,1,1,0
407,407,2017-01-18 08:00:00,15.57356203,2017,1,18,2,8,1,3,18,0,2,2,0
408,408,2017-01-18 09:00:00,12.97242284,2017,1,18,2,9,1,3,18,0,2,2,0
409,409,2017-01-18 10:00:00,22.16793552,2017,1,18,2,10,1,3,18,0,2,2,0
410,410,2017-01-18 11:00:00,29.91862435,2017,1,18,2,11,1,3,18,0,2,2,0
411,411,2017-01-18 12:00:00,16.64321487,2017,1,18,2,12,1,3,18,1,2,2,0
412,412,2017-01-18 13:00:00,13.83576,2017,1,18,2,13,1,3,18,1,3,3,0
413,413,2017-01-18 14:00:00,13.5673244,2017,1,18,2,14,1,3,18,1,3,3,0
414,414,2017-01-18 15:00:00,16.69212322,2017,1,18,2,15,1,3,18,1,3,3,0
415,415,2017-01-18 16:00:00,15.32881353,2017,1,18,2,16,1,3,18,1,3,3,0
416,416,2017-01-18 17:00:00,11.06637838,2017,1,18,2,17,1,3,18,1,3,3,0
417,417,2017-01-18 18:00:00,11.68317977,2017,1,18,2,18,1,3,18,1,3,3,0
418,418,2017-01-18 19:00:00,14.85833466,2017,1,18,2,19,1,3,18,1,4,4,0
419,419,2017-01-18 20:00:00,38.08528201,2017,1,18,2,20,1,3,18,1,4,4,0
420,420,2017-01-18 21:00:00,47.53734625,2017,1,18,2,21,1,3,18,1,4,4,0
421,421,2017-01-18 22:00:00,39.61195123,2017,1,18,2,22,1,3,18,1,4,4,0
422,422,2017-01-18 23:00:00,42.85267604,2017,1,18,2,23,1,3,18,1,4,4,0
423,423,2017-01-19 00:00:00,49.13299653,2017,1,19,3,0,1,3,19,0,4,4,0
424,424,2017-01-19 01:00:00,50.53230924,2017,1,19,3,1,1,3,19,0,1,1,0
425,425,2017-01-19 02:00:00,45.61325581,2017,1,19,3,2,1,3,19,0,1,1,0
426,426,2017-01-19 03:00:00,47.28016931,2017,1,19,3,3,1,3,19,0,1,1,0
427,427,2017-01-19 04:00:00,47.87149326,2017,1,19,3,4,1,3,19,0,1,1,0
428,428,2017-01-19 05:00:00,43.53279359,2017,1,19,3,5,1,3,19,0,1,1,0
429,429,2017-01-19 06:00:00,43.1195093,2017,1,19,3,6,1,3,19,0,1,1,0
430,430,2017-01-19 07:00:00,28.08196171,2017,1,19,3,7,1,3,19,0,2,2,0
431,431,2017-01-19 08:00:00,13.34617995,2017,1,19,3,8,1,3,19,0,2,2,0
432,432,2017-01-19 09:00:00,17.61774615,2017,1,19,3,9,1,3,19,0,2,2,0
433,433,2017-01-19 10:00:00,28.73859366,2017,1,19,3,10,1,3,19,0,2,2,0
434,434,2017-01-19 11:00:00,24.80990966,2017,1,19,3,11,1,3,19,0,2,2,0
435,435,2017-01-19 12:00:00,15.95718355,2017,1,19,3,12,1,3,19,1,2,2,0
436,436,2017-01-19 13:00:00,19.19802287,2017,1,19,3,13,1,3,19,1,3,3,0
437,437,2017-01-19 14:00:00,17.32762647,2017,1,19,3,14,1,3,19,1,3,3,0
438,438,2017-01-19 15:00:00,11.99743787,2017,1,19,3,15,1,3,19,1,3,3,0
439,439,2017-01-19 16:00:00,10.43288552,2017,1,19,3,16,1,3,19,1,3,3,0
440,440,2017-01-19 17:00:00,7.904075027999999,2017,1,19,3,17,1,3,19,1,3,3,0
441,441,2017-01-19 18:00:00,10.65157362,2017,1,19,3,18,1,3,19,1,3,3,0
442,442,2017-01-19 19:00:00,18.13794067,2017,1,19,3,19,1,3,19,1,4,4,0
443,443,2017-01-19 20:00:00,37.63411425,2017,1,19,3,20,1,3,19,1,4,4,0
444,444,2017-01-19 21:00:00,43.99878709,2017,1,19,3,21,1,3,19,1,4,4,0
445,445,2017-01-19 22:00:00,32.85284035,2017,1,19,3,22,1,3,19,1,4,4,0
446,446,2017-01-19 23:00:00,36.10529457,2017,1,19,3,23,1,3,19,1,4,4,0
447,447,2017-01-20 00:00:00,49.77085469,2017,1,20,4,0,1,3,20,0,4,4,0
448,448,2017-01-20 01:00:00,48.90448761,2017,1,20,4,1,1,3,20,0,1,1,0
449,449,2017-01-20 02:00:00,44.87561136,2017,1,20,4,2,1,3,20,0,1,1,0
450,450,2017-01-20 03:00:00,47.80671774,2017,1,20,4,3,1,3,20,0,1,1,0
451,451,2017-01-20 04:00:00,47.34932008,2017,1,20,4,4,1,3,20,0,1,1,0
452,452,2017-01-20 05:00:00,46.4331911,2017,1,20,4,5,1,3,20,0,1,1,0
453,453,2017-01-20 06:00:00,45.56966986,2017,1,20,4,6,1,3,20,0,1,1,0
454,454,2017-01-20 07:00:00,25.31311116,2017,1,20,4,7,1,3,20,0,2,2,0
455,455,2017-01-20 08:00:00,10.31168421,2017,1,20,4,8,1,3,20,0,2,2,0
456,456,2017-01-20 09:00:00,15.54962139,2017,1,20,4,9,1,3,20,0,2,2,0
457,457,2017-01-20 10:00:00,19.27490799,2017,1,20,4,10,1,3,20,0,2,2,0
458,458,2017-01-20 11:00:00,19.35415855,2017,1,20,4,11,1,3,20,0,2,2,0
459,459,2017-01-20 12:00:00,15.76258807,2017,1,20,4,12,1,3,20,1,2,2,0
460,460,2017-01-20 13:00:00,22.21524176,2017,1,20,4,13,1,3,20,1,3,3,0
461,461,2017-01-20 14:00:00,14.80262215,2017,1,20,4,14,1,3,20,1,3,3,0
462,462,2017-01-20 15:00:00,17.93759375,2017,1,20,4,15,1,3,20,1,3,3,0
463,463,2017-01-20 16:00:00,9.44433097,2017,1,20,4,16,1,3,20,1,3,3,0
464,464,2017-01-20 17:00:00,6.36911692,2017,1,20,4,17,1,3,20,1,3,3,0
465,465,2017-01-20 18:00:00,6.811959656,2017,1,20,4,18,1,3,20,1,3,3,0
466,466,2017-01-20 19:00:00,20.31732469,2017,1,20,4,19,1,3,20,1,4,4,0
467,467,2017-01-20 20:00:00,32.71778685,2017,1,20,4,20,1,3,20,1,4,4,0
468,468,2017-01-20 21:00:00,41.02951903,2017,1,20,4,21,1,3,20,1,4,4,0
469,469,2017-01-20 22:00:00,24.76858963,2017,1,20,4,22,1,3,20,1,4,4,0
470,470,2017-01-20 23:00:00,27.1881086,2017,1,20,4,23,1,3,20,1,4,4,0
471,471,2017-01-21 00:00:00,46.61575248,2017,1,21,5,0,1,3,21,0,4,4,0
472,472,2017-01-21 01:00:00,50.47198991,2017,1,21,5,1,1,3,21,0,1,1,0
473,473,2017-01-21 02:00:00,51.13364016,2017,1,21,5,2,1,3,21,0,1,1,0
474,474,2017-01-21 03:00:00,49.80432011,2017,1,21,5,3,1,3,21,0,1,1,0
475,475,2017-01-21 04:00:00,49.81974676,2017,1,21,5,4,1,3,21,0,1,1,0
476,476,2017-01-21 05:00:00,48.91168734,2017,1,21,5,5,1,3,21,0,1,1,0
477,477,2017-01-21 06:00:00,44.40651746,2017,1,21,5,6,1,3,21,0,1,1,0
478,478,2017-01-21 07:00:00,42.46544503,2017,1,21,5,7,1,3,21,0,2,2,0
479,479,2017-01-21 08:00:00,29.27655194,2017,1,21,5,8,1,3,21,0,2,2,0
480,480,2017-01-21 09:00:00,31.21411453,2017,1,21,5,9,1,3,21,0,2,2,0
481,481,2017-01-21 10:00:00,28.10970525,2017,1,21,5,10,1,3,21,0,2,2,0
482,482,2017-01-21 11:00:00,13.24542681,2017,1,21,5,11,1,3,21,0,2,2,0
483,483,2017-01-21 12:00:00,17.07753364,2017,1,21,5,12,1,3,21,1,2,2,0
484,484,2017-01-21 13:00:00,16.02515897,2017,1,21,5,13,1,3,21,1,3,3,0
485,485,2017-01-21 14:00:00,14.65032206,2017,1,21,5,14,1,3,21,1,3,3,0
486,486,2017-01-21 15:00:00,14.15453063,2017,1,21,5,15,1,3,21,1,3,3,0
487,487,2017-01-21 16:00:00,12.78201232,2017,1,21,5,16,1,3,21,1,3,3,0
488,488,2017-01-21 17:00:00,11.95899808,2017,1,21,5,17,1,3,21,1,3,3,0
489,489,2017-01-21 18:00:00,11.34301273,2017,1,21,5,18,1,3,21,1,3,3,0
490,490,2017-01-21 19:00:00,27.28784874,2017,1,21,5,19,1,3,21,1,4,4,0
491,491,2017-01-21 20:00:00,39.85016641,2017,1,21,5,20,1,3,21,1,4,4,0
492,492,2017-01-21 21:00:00,37.40504941,2017,1,21,5,21,1,3,21,1,4,4,0
493,493,2017-01-21 22:00:00,15.39069888,2017,1,21,5,22,1,3,21,1,4,4,0
494,494,2017-01-21 23:00:00,17.36956057,2017,1,21,5,23,1,3,21,1,4,4,0
495,495,2017-01-22 00:00:00,43.75953478,2017,1,22,6,0,1,3,22,0,4,4,1
496,496,2017-01-22 01:00:00,49.24575947,2017,1,22,6,1,1,3,22,0,1,1,1
497,497,2017-01-22 02:00:00,50.61659897,2017,1,22,6,2,1,3,22,0,1,1,1
498,498,2017-01-22 03:00:00,48.02425757,2017,1,22,6,3,1,3,22,0,1,1,1
499,499,2017-01-22 04:00:00,49.53654037,2017,1,22,6,4,1,3,22,0,1,1,1
500,500,2017-01-22 05:00:00,48.19699668,2017,1,22,6,5,1,3,22,0,1,1,1
501,501,2017-01-22 06:00:00,46.13904904,2017,1,22,6,6,1,3,22,0,1,1,1
502,502,2017-01-22 07:00:00,45.52190173,2017,1,22,6,7,1,3,22,0,2,2,1
503,503,2017-01-22 08:00:00,45.63889014,2017,1,22,6,8,1,3,22,0,2,2,1
504,504,2017-01-22 09:00:00,36.31342888,2017,1,22,6,9,1,3,22,0,2,2,1
505,505,2017-01-22 10:00:00,37.98557741,2017,1,22,6,10,1,3,22,0,2,2,1
506,506,2017-01-22 11:00:00,26.883500899999998,2017,1,22,6,11,1,3,22,0,2,2,1
507,507,2017-01-22 12:00:00,35.86820594,2017,1,22,6,12,1,3,22,1,2,2,1
508,508,2017-01-22 13:00:00,44.16719189,2017,1,22,6,13,1,3,22,1,3,3,1
509,509,2017-01-22 14:00:00,31.92938927,2017,1,22,6,14,1,3,22,1,3,3,1
510,510,2017-01-22 15:00:00,25.00798594,2017,1,22,6,15,1,3,22,1,3,3,1
511,511,2017-01-22 16:00:00,33.93847094,2017,1,22,6,16,1,3,22,1,3,3,1
512,512,2017-01-22 17:00:00,16.93064971,2017,1,22,6,17,1,3,22,1,3,3,1
513,513,2017-01-22 18:00:00,14.2517943,2017,1,22,6,18,1,3,22,1,3,3,1
514,514,2017-01-22 19:00:00,42.98265211,2017,1,22,6,19,1,3,22,1,4,4,1
515,515,2017-01-22 20:00:00,44.46922223,2017,1,22,6,20,1,3,22,1,4,4,1
516,516,2017-01-22 21:00:00,31.90742995,2017,1,22,6,21,1,3,22,1,4,4,1
517,517,2017-01-22 22:00:00,19.94602811,2017,1,22,6,22,1,3,22,1,4,4,1
518,518,2017-01-22 23:00:00,40.54351455,2017,1,22,6,23,1,3,22,1,4,4,1
519,519,2017-01-23 00:00:00,48.20733578,2017,1,23,0,0,1,4,23,0,4,4,0
520,520,2017-01-23 01:00:00,48.65948434,2017,1,23,0,1,1,4,23,0,1,1,0
521,521,2017-01-23 02:00:00,42.55914993,2017,1,23,0,2,1,4,23,0,1,1,0
522,522,2017-01-23 03:00:00,46.82047283,2017,1,23,0,3,1,4,23,0,1,1,0
523,523,2017-01-23 04:00:00,47.34746384,2017,1,23,0,4,1,4,23,0,1,1,0
524,524,2017-01-23 05:00:00,45.78943517,2017,1,23,0,5,1,4,23,0,1,1,0
525,525,2017-01-23 06:00:00,44.40178038,2017,1,23,0,6,1,4,23,0,1,1,0
526,526,2017-01-23 07:00:00,26.13122593,2017,1,23,0,7,1,4,23,0,2,2,0
527,527,2017-01-23 08:00:00,13.52752178,2017,1,23,0,8,1,4,23,0,2,2,0
528,528,2017-01-23 09:00:00,16.40386333,2017,1,23,0,9,1,4,23,0,2,2,0
529,529,2017-01-23 10:00:00,18.56720657,2017,1,23,0,10,1,4,23,0,2,2,0
530,530,2017-01-23 11:00:00,20.40507923,2017,1,23,0,11,1,4,23,0,2,2,0
531,531,2017-01-23 12:00:00,19.7099663,2017,1,23,0,12,1,4,23,1,2,2,0
532,532,2017-01-23 13:00:00,16.50291407,2017,1,23,0,13,1,4,23,1,3,3,0
533,533,2017-01-23 14:00:00,14.72110008,2017,1,23,0,14,1,4,23,1,3,3,0
534,534,2017-01-23 15:00:00,18.04091463,2017,1,23,0,15,1,4,23,1,3,3,0
535,535,2017-01-23 16:00:00,12.3805754,2017,1,23,0,16,1,4,23,1,3,3,0
536,536,2017-01-23 17:00:00,9.937369786,2017,1,23,0,17,1,4,23,1,3,3,0
537,537,2017-01-23 18:00:00,6.173277492,2017,1,23,0,18,1,4,23,1,3,3,0
538,538,2017-01-23 19:00:00,13.78771066,2017,1,23,0,19,1,4,23,1,4,4,0
539,539,2017-01-23 20:00:00,31.854126,2017,1,23,0,20,1,4,23,1,4,4,0
540,540,2017-01-23 21:00:00,35.8606105,2017,1,23,0,21,1,4,23,1,4,4,0
541,541,2017-01-23 22:00:00,30.19000431,2017,1,23,0,22,1,4,23,1,4,4,0
542,542,2017-01-23 23:00:00,38.75195617,2017,1,23,0,23,1,4,23,1,4,4,0
543,543,2017-01-24 00:00:00,49.68624944,2017,1,24,1,0,1,4,24,0,4,4,0
544,544,2017-01-24 01:00:00,48.101640100000004,2017,1,24,1,1,1,4,24,0,1,1,0
545,545,2017-01-24 02:00:00,48.74428916,2017,1,24,1,2,1,4,24,0,1,1,0
546,546,2017-01-24 03:00:00,48.112362100000006,2017,1,24,1,3,1,4,24,0,1,1,0
547,547,2017-01-24 04:00:00,49.04311147,2017,1,24,1,4,1,4,24,0,1,1,0
548,548,2017-01-24 05:00:00,45.14069105,2017,1,24,1,5,1,4,24,0,1,1,0
549,549,2017-01-24 06:00:00,44.15732371,2017,1,24,1,6,1,4,24,0,1,1,0
550,550,2017-01-24 07:00:00,31.38662913,2017,1,24,1,7,1,4,24,0,2,2,0
551,551,2017-01-24 08:00:00,13.66537945,2017,1,24,1,8,1,4,24,0,2,2,0
552,552,2017-01-24 09:00:00,10.27589264,2017,1,24,1,9,1,4,24,0,2,2,0
553,553,2017-01-24 10:00:00,19.80341264,2017,1,24,1,10,1,4,24,0,2,2,0
554,554,2017-01-24 11:00:00,24.71536101,2017,1,24,1,11,1,4,24,0,2,2,0
555,555,2017-01-24 12:00:00,20.11653744,2017,1,24,1,12,1,4,24,1,2,2,0
556,556,2017-01-24 13:00:00,20.818246300000002,2017,1,24,1,13,1,4,24,1,3,3,0
557,557,2017-01-24 14:00:00,19.47594385,2017,1,24,1,14,1,4,24,1,3,3,0
558,558,2017-01-24 15:00:00,10.90784287,2017,1,24,1,15,1,4,24,1,3,3,0
559,559,2017-01-24 16:00:00,9.27220413,2017,1,24,1,16,1,4,24,1,3,3,0
560,560,2017-01-24 17:00:00,12.71969805,2017,1,24,1,17,1,4,24,1,3,3,0
561,561,2017-01-24 18:00:00,6.326464931,2017,1,24,1,18,1,4,24,1,3,3,0
562,562,2017-01-24 19:00:00,16.77540051,2017,1,24,1,19,1,4,24,1,4,4,0
563,563,2017-01-24 20:00:00,33.68640598,2017,1,24,1,20,1,4,24,1,4,4,0
564,564,2017-01-24 21:00:00,41.74299714,2017,1,24,1,21,1,4,24,1,4,4,0
565,565,2017-01-24 22:00:00,29.95015125,2017,1,24,1,22,1,4,24,1,4,4,0
566,566,2017-01-24 23:00:00,40.27464334,2017,1,24,1,23,1,4,24,1,4,4,0
567,567,2017-01-25 00:00:00,49.2918249,2017,1,25,2,0,1,4,25,0,4,4,0
568,568,2017-01-25 01:00:00,49.82251671,2017,1,25,2,1,1,4,25,0,1,1,0
569,569,2017-01-25 02:00:00,48.86654873,2017,1,25,2,2,1,4,25,0,1,1,0
570,570,2017-01-25 03:00:00,48.16722291,2017,1,25,2,3,1,4,25,0,1,1,0
571,571,2017-01-25 04:00:00,49.18961707,2017,1,25,2,4,1,4,25,0,1,1,0
572,572,2017-01-25 05:00:00,47.06716808,2017,1,25,2,5,1,4,25,0,1,1,0
573,573,2017-01-25 06:00:00,45.73116495,2017,1,25,2,6,1,4,25,0,1,1,0
574,574,2017-01-25 07:00:00,31.09967587,2017,1,25,2,7,1,4,25,0,2,2,0
575,575,2017-01-25 08:00:00,22.29427613,2017,1,25,2,8,1,4,25,0,2,2,0
576,576,2017-01-25 09:00:00,22.99531105,2017,1,25,2,9,1,4,25,0,2,2,0
